Date,SPY C-to-C,BAC C-to-C,SPY O-to-C,BAC O-to-C
02/07/2009,-2.769443871,-3.251466329,-0.687652951,-0.66700369
06/07/2009,0.120584357,-4.140712054,0.256300986,-3.807934609
07/07/2009,-2.002141413,0.139243435,-1.210306563,0.122403942
08/07/2009,-0.058852277,-2.782940794,-0.578639549,-2.992820032
09/07/2009,0.292834777,1.277314644,0.135079433,-0.043589034
10/07/2009,-0.365193171,-0.699890722,-0.137339106,0.466556953
13/07/2009,2.413075245,8.969056072,1.995355423,3.599362924
14/07/2009,0.639913056,-0.40099943,0.541288742,-0.729146487
15/07/2009,2.900781144,4.077005726,1.240013601,2.397845854
16/07/2009,0.884040904,-1.89811231,1.107146652,0.343069553
17/07/2009,-0.011969603,-2.402933274,0.084299098,-3.166864444
20/07/2009,1.076543896,-4.724950267,0.457758017,-3.180621924
21/07/2009,0.460222579,-0.524851364,-0.032365907,0.869460561
22/07/2009,-0.032587548,0.557268205,0.208855691,2.011588526
23/07/2009,2.224686869,3.509200397,2.176803077,3.627739607
24/07/2009,0.407784028,-1.103778866,0.285752558,-1.698905858
27/07/2009,0.304576213,4.47861176,0.080726403,3.579428375
28/07/2009,-0.255436674,2.02361766,-0.021308171,1.846186567
29/07/2009,-0.430061243,1.470025432,0.235108546,0.907797197
30/07/2009,1.098954651,3.039961246,-0.061608238,0.112184993
31/07/2009,0.130745151,5.565375017,-0.31391883,1.937204066
03/08/2009,1.545218813,3.850969459,0.57004568,-0.025326866
04/08/2009,0.297761003,2.244361812,0.368714403,2.882203917
05/08/2009,-0.259287997,6.078768812,-0.22956035,2.093480638
06/08/2009,-0.49998732,0.358429466,-0.70853032,-2.617106732
07/08/2009,1.322073917,-1.516351263,0.681833663,-1.653591
10/08/2009,-0.228136967,1.749329811,-0.139745513,0.64123176
11/08/2009,-1.306664284,-4.918091018,-0.280283459,-4.719629467
12/08/2009,1.15670625,0.245575821,1.081696945,1.179691351
13/08/2009,0.760415472,6.624546501,0.532858408,2.38854792
14/08/2009,-0.831190366,2.383876436,-0.765435234,2.957582492
17/08/2009,-2.463709539,-4.894085486,-0.056830604,0.10074619
18/08/2009,0.981631843,2.090400067,0.6761801,0.604747029
19/08/2009,0.782410384,-0.656178331,1.167410257,-0.555680907
20/08/2009,1.063906557,2.034761427,0.644169562,0.215861084
21/08/2009,1.852826289,1.881652467,1.073331155,0.959286944
24/08/2009,0.009275352,-0.345809335,-0.854029615,-2.063875181
25/08/2009,0.213109443,2.166981046,-0.213849317,0.125591445
26/08/2009,0.067437432,0.338606867,0.261531151,0.370800531
27/08/2009,0.270586897,0.953201713,0.824229311,1.452757808
28/08/2009,-0.126134283,0.390913202,-0.590699007,-0.482013027
31/08/2009,-0.777785992,-2.123514433,-0.030242084,-0.126537297
01/09/2009,-2.329839438,-6.711868306,-2.28986921,-7.766497019
02/09/2009,-0.290754876,-1.104900141,0.188978712,1.250144216
03/09/2009,0.847101916,3.502327576,0.078783354,-0.315973969
04/09/2009,1.370645889,1.531355184,0.876257455,-0.603196808
08/09/2009,0.828952072,-0.288606578,0.261760915,-1.064245542
09/09/2009,0.831926979,0.285116284,0.667158972,-0.136633846
10/09/2009,1.025778159,1.048388015,1.229413633,1.814999279
11/09/2009,-0.02889623,-1.417118054,-0.005662212,0.098902247
14/09/2009,0.551849621,0.042111059,0.933866607,1.884843639
15/09/2009,0.378821421,-0.858064971,0.093754235,-1.251410319
16/09/2009,1.501910433,2.518442107,1.190877077,1.684462822
17/09/2009,-0.167922177,2.350515702,-0.1315559,2.340064945
18/09/2009,-0.355432585,-0.227012015,-0.103749734,0.151191504
21/09/2009,-0.262782605,-1.823146126,0.20608305,-0.477737591
22/09/2009,0.627370595,1.936820461,0.204651993,-0.186875353
23/09/2009,-0.938154464,-0.341910156,-0.477556616,0.277762123
24/09/2009,-0.994806211,-2.897330742,-1.032469085,-3.387490017
25/09/2009,-0.544425347,-2.142359934,-0.544922173,-1.621272188
28/09/2009,1.745973805,3.482462807,0.774226477,1.870262883
29/09/2009,-0.216777302,-0.34933156,-0.479929509,-1.070468449
30/09/2009,-0.46331532,-1.530614365,-0.105099138,-1.839927985
01/10/2009,-2.455722616,-4.178520586,-1.363421403,-4.526077889
02/10/2009,-0.428660242,0.918380958,0.575191155,2.472567927
05/10/2009,1.471275542,3.902875626,0.780695285,1.243217079
06/10/2009,1.407565809,0.175281844,0.113051379,-2.347658966
07/10/2009,0.288492778,2.154816215,0.37828539,1.05550556
08/10/2009,0.771955006,-0.000849595,-0.094627429,-0.980946589
09/10/2009,0.598475092,1.261325489,0.317067366,0.369810785
12/10/2009,0.465153706,2.701709638,-0.344333544,1.45091272
13/10/2009,-0.204449582,-1.172221717,0.148161167,0.095746295
14/10/2009,1.688126701,4.376975702,0.660018745,0.69067721
15/10/2009,0.310686732,-2.757558847,0.420232423,-0.070781015
16/10/2009,-0.690844194,-4.392580093,0.191824568,-0.017351871
19/10/2009,0.873418991,-0.605590964,0.775609882,0.040268413
20/10/2009,-0.556832807,-0.762359924,-0.188407985,-1.143177351
21/10/2009,-0.892128839,-3.076344679,-1.148278451,-3.337205633
22/10/2009,1.029645468,0.08714479,1.212854275,0.222362546
23/10/2009,-1.168291153,-1.59306277,-1.280429351,-2.890344245
26/10/2009,-1.135508894,-5.203589613,-1.578949794,-3.033642298
27/10/2009,-0.34706411,0.456730112,-0.188198973,1.540133504
28/10/2009,-1.916140984,-2.897102584,-1.669974131,-1.475411344
29/10/2009,2.131773071,4.678551303,1.351432486,3.498882701
30/10/2009,-2.834067432,-7.334388661,-2.223844974,-5.380754751
02/11/2009,0.69180624,0.326678249,0.286872057,-0.414540096
03/11/2009,0.258055501,1.046158546,0.449877307,2.77829024
04/11/2009,0.190685627,-0.451724701,-0.276681468,-1.666314748
05/11/2009,1.922553829,2.938108507,1.007925979,1.38077106
06/11/2009,0.284970019,-0.60519089,0.157958343,-0.943571834
09/11/2009,2.215281095,4.732983383,1.020129203,3.599362924
10/11/2009,0.009275352,1.817254453,-0.156071157,0.774836003
11/11/2009,0.5555258,2.459170129,-0.255166134,1.025606057
12/11/2009,-1.021990918,-2.158638062,-0.860921525,-1.996833924
13/11/2009,0.576419206,-0.47381535,0.492659424,-0.802139818
16/11/2009,1.449191559,-0.790978257,0.026129102,-2.50699615
17/11/2009,0.103638297,-0.512604422,0.152027935,0.230805149
18/11/2009,-0.040141752,3.732118459,-0.252538213,0.531669894
19/11/2009,-1.30242648,-1.490857899,0.026413286,-1.676511949
20/11/2009,-0.273403905,0.125762219,0.040146426,0.009303868
23/11/2009,1.306639886,1.105939254,-0.424417369,-0.451737499
24/11/2009,0.009275352,-1.178658262,0.197837461,0.086783648
25/11/2009,0.405101705,-0.879749071,0.322872481,-1.144653464
27/11/2009,-1.747857077,-2.680200576,0.328591664,0.040268413
30/11/2009,0.501483072,2.352856396,0.263230831,0.166770644
01/12/2009,1.166402708,0.245813602,0.205908784,-0.431060032
02/12/2009,0.054205038,-1.528987375,0.08894934,-0.215159567
03/12/2009,-0.775396093,0.757700183,-1.09645486,-5.466845249
04/12/2009,0.533073172,2.81217741,-1.130752126,2.349263349
07/12/2009,-0.216163222,-1.814170875,-0.261959423,-0.708490536
08/12/2009,-1.016095458,-2.891831188,0.336801478,-1.467378427
09/12/2009,0.355264953,-0.307445401,0.710848851,0.62487547
10/12/2009,0.598338635,-1.134848973,-0.298691765,-1.831564232
11/12/2009,0.460051449,2.848319948,-0.054927643,2.10951506
14/12/2009,0.645906061,0.056837168,0.213944159,0.619503144
15/12/2009,-0.519470783,-2.734645613,-0.333377901,-1.919297881
16/12/2009,0.170884293,0.778388347,-0.377040228,-0.334844152
17/12/2009,-1.172888846,-2.793869625,-0.371519819,-1.817781059
18/12/2009,0.100011226,1.392862384,-0.246207638,0.572715595
21/12/2009,0.97503041,1.375247827,0.008091243,-0.839646014
22/12/2009,0.358973085,0.644498017,-0.050144675,-0.349849117
23/12/2009,0.223867709,-1.121958407,-0.027694406,-1.124056619
24/12/2009,0.534865622,0.385676662,0.212568312,-0.058108378
28/12/2009,0.177946882,0.384598851,-0.302530517,-0.581359631
29/12/2009,-0.150511633,-1.061963578,-0.098437281,-0.223845309
30/12/2009,0.000390806,-0.175066199,0.074676107,0.073529681
31/12/2009,-0.981848436,0.222537289,-0.588663443,0.106296808
